StatusID,CompanyID,ItemID,ItemName,CurrentStock,SalesVelocity30d,IsUnderstock,IsOverstock,IsPopular,DaysOfStock,ReorderLevel,StockValue,LastSaleDate,LastPurchaseDate,CreatedAt,UpdatedAt
ISS-0405,COMP-0045,ITM-0009_COMP-0045,Jeans Pant,23,5,FALSE,FALSE,TRUE,4,15,24150,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0406,COMP-0046,ITM-0001_COMP-0046,iPhone 15,0,12,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0407,COMP-0046,ITM-0002_COMP-0046,Samsung S24,79,2,FALSE,TRUE,FALSE,29,15,3041500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0408,COMP-0046,ITM-0003_COMP-0046,OnePlus 12,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0409,COMP-0046,ITM-0004_COMP-0046,Dell XPS 15,0,11,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0410,COMP-0046,ITM-0005_COMP-0046,HP Pavilion,16,9,FALSE,FALSE,TRUE,1,15,616000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0411,COMP-0046,ITM-0006_COMP-0046,Cotton Silk Saree,0,13,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0412,COMP-0046,ITM-0007_COMP-0046,Pure Silk Saree,12,16,FALSE,FALSE,TRUE,0,15,84000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0413,COMP-0046,ITM-0008_COMP-0046,Cotton Shirt,0,4,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0414,COMP-0046,ITM-0009_COMP-0046,Jeans Pant,31,11,FALSE,FALSE,TRUE,2,15,32550,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0415,COMP-0047,ITM-0001_COMP-0047,iPhone 15,0,12,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0416,COMP-0047,ITM-0002_COMP-0047,Samsung S24,0,7,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0417,COMP-0047,ITM-0003_COMP-0047,OnePlus 12,0,7,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0418,COMP-0047,ITM-0004_COMP-0047,Dell XPS 15,46,8,FALSE,FALSE,TRUE,5,15,3864000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0419,COMP-0047,ITM-0005_COMP-0047,HP Pavilion,0,13,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0420,COMP-0047,ITM-0006_COMP-0047,Cotton Silk Saree,0,10,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0421,COMP-0047,ITM-0007_COMP-0047,Pure Silk Saree,5,7,TRUE,FALSE,TRUE,0,15,35000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0422,COMP-0047,ITM-0008_COMP-0047,Cotton Shirt,36,1,FALSE,FALSE,FALSE,21,15,22680,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0423,COMP-0047,ITM-0009_COMP-0047,Jeans Pant,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0424,COMP-0048,ITM-0001_COMP-0048,iPhone 15,46,5,FALSE,FALSE,TRUE,8,15,2093000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0425,COMP-0048,ITM-0002_COMP-0048,Samsung S24,0,10,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0426,COMP-0048,ITM-0003_COMP-0048,OnePlus 12,0,3,TRUE,FALSE,FALSE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0427,COMP-0048,ITM-0004_COMP-0048,Dell XPS 15,0,11,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0428,COMP-0048,ITM-0005_COMP-0048,HP Pavilion,42,7,FALSE,FALSE,TRUE,5,15,1617000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0429,COMP-0048,ITM-0006_COMP-0048,Cotton Silk Saree,25,7,FALSE,FALSE,TRUE,3,15,61250,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0430,COMP-0048,ITM-0007_COMP-0048,Pure Silk Saree,0,4,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0431,COMP-0048,ITM-0008_COMP-0048,Cotton Shirt,15,4,FALSE,FALSE,TRUE,3,15,9450,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0432,COMP-0048,ITM-0009_COMP-0048,Jeans Pant,6,5,TRUE,FALSE,TRUE,1,15,6300,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0433,COMP-0049,ITM-0001_COMP-0049,iPhone 15,0,3,TRUE,FALSE,FALSE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0434,COMP-0049,ITM-0002_COMP-0049,Samsung S24,92,2,FALSE,TRUE,FALSE,46,15,3542000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0435,COMP-0049,ITM-0003_COMP-0049,OnePlus 12,29,5,FALSE,FALSE,TRUE,5,15,852571,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0436,COMP-0049,ITM-0004_COMP-0049,Dell XPS 15,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0437,COMP-0049,ITM-0005_COMP-0049,HP Pavilion,1,6,TRUE,FALSE,TRUE,0,15,38500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0438,COMP-0049,ITM-0006_COMP-0049,Cotton Silk Saree,82,6,FALSE,TRUE,TRUE,13,15,200900,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0439,COMP-0049,ITM-0007_COMP-0049,Pure Silk Saree,68,8,FALSE,TRUE,TRUE,8,15,476000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0440,COMP-0049,ITM-0008_COMP-0049,Cotton Shirt,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0441,COMP-0049,ITM-0009_COMP-0049,Jeans Pant,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0442,COMP-0050,ITM-0001_COMP-0050,iPhone 15,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0443,COMP-0050,ITM-0002_COMP-0050,Samsung S24,49,6,FALSE,FALSE,TRUE,8,15,1886500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0444,COMP-0050,ITM-0003_COMP-0050,OnePlus 12,8,4,TRUE,FALSE,TRUE,2,15,235192,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0445,COMP-0050,ITM-0004_COMP-0050,Dell XPS 15,32,9,FALSE,FALSE,TRUE,3,15,2688000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0446,COMP-0050,ITM-0005_COMP-0050,HP Pavilion,7,3,TRUE,FALSE,TRUE,1,15,269500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0447,COMP-0050,ITM-0006_COMP-0050,Cotton Silk Saree,40,8,FALSE,FALSE,TRUE,5,15,98000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0448,COMP-0050,ITM-0007_COMP-0050,Pure Silk Saree,5,1,TRUE,FALSE,FALSE,3,15,35000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0449,COMP-0050,ITM-0008_COMP-0050,Cotton Shirt,0,5,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0450,COMP-0050,ITM-0009_COMP-0050,Jeans Pant,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
