GeoID,CompanyID,State,City,PartyCount,TotalSalesValue,TotalPurchaseValue,TotalOutstanding,TopCustomers,TopItems,PeriodStart,PeriodEnd,CreatedAt,UpdatedAt
GEO-0359,COMP-0042,Gujarat,Surat,4,1073000,1264700,28107,Amit Gupta Traders;Rajesh Sharma Distributors;Vikram Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0360,COMP-0042,Delhi,Delhi,8,1477900,966500,94285,Rajesh Gupta Distributors;Priya Sharma Distributors;Rajesh Patel Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0361,COMP-0042,Karnataka,Mysore,3,984000,2050600,50582,Amit Gupta Suppliers;Vikram Kumar Distributors;Rajesh Sharma Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0362,COMP-0042,Tamil Nadu,Chennai,1,960000,256000,94061,Neha Patel Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0363,COMP-0042,Tamil Nadu,Coimbatore,2,0,792500,14636,Priya Kumar Suppliers;Vikram Singh Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0364,COMP-0043,Maharashtra,Pune,2,135000,0,96953,Rajesh Kumar Suppliers;Amit Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0365,COMP-0043,Maharashtra,Nagpur,3,3557600,339800,80402,Priya Patel Distributors;Vikram Kumar Distributors;Neha Gupta Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0366,COMP-0043,Gujarat,Surat,2,822000,528000,62602,Vikram Kumar Distributors;Priya Patel Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0367,COMP-0043,Delhi,Delhi,5,2407000,590000,84881,Amit Patel Distributors;Rajesh Sharma Distributors;Neha Gupta Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0368,COMP-0043,Karnataka,Bangalore,1,250500,802300,59816,Priya Gupta Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0369,COMP-0043,Karnataka,Mysore,1,974000,0,30848,Amit Singh Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0370,COMP-0043,Tamil Nadu,Coimbatore,1,253000,165000,13600,Rajesh Singh Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0371,COMP-0044,Maharashtra,Mumbai,3,65000,2274000,59563,Neha Kumar Distributors;Priya Patel Distributors;Amit Sharma Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0372,COMP-0044,Maharashtra,Nagpur,5,1265200,847600,28371,Vikram Patel Suppliers;Vikram Gupta Suppliers;Amit Patel Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0373,COMP-0044,Gujarat,Ahmedabad,2,285900,1207700,74439,Priya Gupta Distributors;Vikram Singh Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0374,COMP-0044,Gujarat,Surat,2,24500,106000,39772,Priya Sharma Distributors;Rajesh Patel Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0375,COMP-0044,Delhi,Delhi,3,1102100,1512500,56042,Amit Kumar Suppliers;Priya Kumar Traders;Neha Kumar Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0376,COMP-0044,Karnataka,Mysore,5,4679000,1659700,91025,Rajesh Patel Distributors;Neha Patel Traders;Rajesh Kumar Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0377,COMP-0044,Tamil Nadu,Chennai,3,3227800,400000,20286,Rajesh Patel Distributors;Priya Patel Distributors;Vikram Gupta Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0378,COMP-0044,Tamil Nadu,Coimbatore,1,0,275000,35788,Neha Singh Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0379,COMP-0045,Maharashtra,Mumbai,2,258300,0,66396,Rajesh Patel Traders;Priya Patel Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0380,COMP-0045,Maharashtra,Pune,1,0,237000,64921,Amit Gupta Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0381,COMP-0045,Maharashtra,Nagpur,1,1591400,0,94064,Neha Patel Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0382,COMP-0045,Gujarat,Ahmedabad,2,0,349400,94735,Priya Kumar Distributors;Amit Gupta Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0383,COMP-0045,Gujarat,Surat,3,1420300,120000,19953,Rajesh Singh Suppliers;Priya Gupta Traders;Priya Patel Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0384,COMP-0045,Delhi,Delhi,2,1893400,270400,25700,Priya Patel Distributors;Vikram Singh Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0385,COMP-0045,Karnataka,Mysore,4,320900,2191000,97812,Neha Patel Distributors;Vikram Patel Suppliers;Rajesh Patel Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0386,COMP-0045,Tamil Nadu,Chennai,2,69000,1234000,73420,Vikram Kumar Suppliers;Priya Sharma Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0387,COMP-0045,Tamil Nadu,Coimbatore,2,0,1769500,45743,Neha Sharma Distributors;Vikram Patel Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0388,COMP-0046,Maharashtra,Nagpur,4,2519400,830000,68950,Neha Sharma Traders;Amit Singh Suppliers;Neha Sharma Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0389,COMP-0046,Gujarat,Ahmedabad,1,715000,885000,49298,Vikram Patel Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0390,COMP-0046,Gujarat,Surat,1,391000,673400,43197,Neha Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0391,COMP-0046,Delhi,Delhi,5,3530700,2750800,86671,Vikram Sharma Suppliers;Rajesh Sharma Suppliers;Priya Singh Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0392,COMP-0046,Karnataka,Bangalore,1,1018500,0,31929,Vikram Singh Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0393,COMP-0046,Karnataka,Mysore,1,527000,270000,81491,Vikram Patel Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0394,COMP-0046,Tamil Nadu,Chennai,1,65500,12000,20110,Priya Kumar Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0395,COMP-0046,Tamil Nadu,Coimbatore,1,1386000,594000,62804,Vikram Gupta Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0396,COMP-0047,Maharashtra,Mumbai,1,1438000,1021000,86357,Rajesh Patel Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0397,COMP-0047,Gujarat,Ahmedabad,4,5066500,1372200,50858,Amit Sharma Traders;Rajesh Kumar Traders;Priya Singh Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0398,COMP-0047,Gujarat,Surat,3,414000,945000,72536,Rajesh Patel Suppliers;Rajesh Patel Suppliers;Amit Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0399,COMP-0047,Delhi,Delhi,4,440000,1925600,59406,Amit Sharma Distributors;Rajesh Gupta Traders;Vikram Gupta Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0400,COMP-0047,Karnataka,Bangalore,1,3000,521200,87003,Amit Gupta Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0401,COMP-0047,Tamil Nadu,Chennai,3,1572500,882900,12122,Amit Sharma Suppliers;Rajesh Sharma Suppliers;Neha Kumar Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0402,COMP-0047,Tamil Nadu,Coimbatore,1,1190500,0,34180,Priya Kumar Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0403,COMP-0048,Maharashtra,Mumbai,1,936000,0,91920,Vikram Sharma Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0404,COMP-0048,Maharashtra,Pune,5,4349000,266800,10255,Rajesh Sharma Suppliers;Amit Gupta Distributors;Rajesh Kumar Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0405,COMP-0048,Maharashtra,Nagpur,1,195000,0,31644,Amit Kumar Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0406,COMP-0048,Gujarat,Ahmedabad,2,456500,425000,35845,Rajesh Gupta Suppliers;Priya Patel Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0407,COMP-0048,Delhi,Delhi,6,944400,1078000,75563,Neha Gupta Traders;Priya Kumar Traders;Neha Patel Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0408,COMP-0048,Karnataka,Bangalore,1,785800,820000,26313,Rajesh Kumar Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0409,COMP-0048,Karnataka,Mysore,1,0,476000,16301,Vikram Kumar Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0410,COMP-0048,Tamil Nadu,Chennai,3,927500,0,63124,Amit Kumar Suppliers;Neha Sharma Distributors;Rajesh Patel Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0411,COMP-0048,Tamil Nadu,Coimbatore,3,130000,1011300,79817,Neha Sharma Traders;Amit Gupta Traders;Neha Sharma Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0412,COMP-0049,Maharashtra,Pune,1,977900,285000,51185,Rajesh Kumar Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0413,COMP-0049,Maharashtra,Nagpur,2,0,76300,57713,Neha Patel Distributors;Priya Patel Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0414,COMP-0049,Gujarat,Ahmedabad,2,0,1415000,4374,Amit Singh Traders;Vikram Sharma Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0415,COMP-0049,Gujarat,Surat,2,675000,0,56416,Vikram Sharma Suppliers;Rajesh Kumar Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0416,COMP-0049,Delhi,Delhi,8,3159400,1293500,768,Rajesh Singh Suppliers;Priya Gupta Suppliers;Priya Kumar Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0417,COMP-0049,Karnataka,Bangalore,2,164000,0,47879,Amit Gupta Traders;Rajesh Gupta Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0418,COMP-0049,Karnataka,Mysore,1,71800,534500,47688,Rajesh Singh Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0419,COMP-0049,Tamil Nadu,Chennai,2,0,997800,73297,Priya Gupta Distributors;Rajesh Gupta Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0420,COMP-0049,Tamil Nadu,Coimbatore,3,330000,690000,84028,Vikram Gupta Traders;Priya Sharma Distributors;Neha Sharma Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0421,COMP-0050,Maharashtra,Mumbai,2,1648000,1643200,13273,Amit Singh Distributors;Vikram Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0422,COMP-0050,Maharashtra,Pune,2,4500,293000,62611,Amit Gupta Distributors;Neha Gupta Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0423,COMP-0050,Maharashtra,Nagpur,1,1913000,255500,30014,Priya Patel Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0424,COMP-0050,Gujarat,Ahmedabad,1,50500,0,41868,Priya Patel Distributors,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0425,COMP-0050,Gujarat,Surat,1,760400,0,60621,Rajesh Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0426,COMP-0050,Delhi,Delhi,4,392200,492900,79629,Priya Sharma Traders;Neha Sharma Distributors;Priya Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0427,COMP-0050,Karnataka,Bangalore,2,126000,0,16422,Vikram Singh Suppliers;Rajesh Sharma Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0428,COMP-0050,Tamil Nadu,Chennai,2,95500,992000,15524,Vikram Singh Suppliers;Rajesh Gupta Suppliers,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
GEO-0429,COMP-0050,Tamil Nadu,Coimbatore,4,2003400,984000,93991,Priya Sharma Traders;Neha Sharma Suppliers;Amit Patel Traders,iPhone 15;Samsung S24,2024-04-01,2024-04-30,2024-05-01 08:00:00,2024-05-01 08:00:00
